from,to
274383390,3609150543
274383390,3171183710
274383390,372579833
4044705864,198544135
4044705864,915073096
4044705864,3038153048
4044705864,981014442
4044705864,2102989649
3084615465,1362489236
3084615465,2295002481
3084615465,139955447
3084615465,3414800519
3084615465,1882505364
3495379991,3948592594
3495379991,1882083619
3495379991,1712739043
3495379991,1882505364
3495379991,4116127152
716622245,330431518
716622245,3031348305
716622245,2757763156
716622245,1261660718
716622245,3329886633
4190950402,2518357727
4190950402,2197548083
4190950402,2295002481
4190950402,289779264
4190950402,3152176404
4190950402,257904239
4190950402,2155256886
4190950402,821006391
780535205,3387866866
780535205,2359081274
780535205,156928253
780535205,3407396608
780535205,1098625359
780535205,981014442
780535205,252656594
780535205,4160963371
780535205,435596355
780535205,2575132512
780535205,1493097462
780535205,2077624307
780535205,3206576394
780535205,376093129
780535205,3905871911
3967369491,1098625359
3967369491,435596355
3967369491,252656594
3967369491,3576581397
3967369491,284809354
3967369491,1493097462
3967369491,3905871911
3967369491,2265246653
152755268,345788761
152755268,715058472
152755268,1884553545
152755268,1712739043
152755268,4116127152
1882083619,3495379991
1882083619,2575779391
1882083619,1712739043
1882083619,4116127152
1882083619,598684574
330431518,1023939629
330431518,716622245
330431518,1712739043
330431518,4116127152
330431518,598684574
3973717197,3713015822
3973717197,274383390
3973717197,372579833
3973717197,306241150
3973717197,3127275388
2973991643,3141603640
2973991643,2899815841
2973991643,1884553545
2973991643,1712739043
2973991643,4116127152
2803011736,641939977
2803011736,970619841
2803011736,3152176404
2803011736,3747783743
2803011736,2019075192
2803011736,1712739043
2803011736,479641763
2803011736,139955447
2831092499,2996270911
2831092499,345788761
2831092499,2840057345
2831092499,3756477707
2831092499,2666491780
2899815841,2973991643
2899815841,3894265637
2899815841,2757763156
2899815841,1261660718
2899815841,3329886633
2019075192,2803011736
2019075192,3277154791
2019075192,4039294823
2019075192,2993578025
2019075192,3040155435
3713015822,2930910593
3713015822,3973717197
3713015822,3609150543
3713015822,3582891292
3713015822,733754889
3250956547,1173327540
3250956547,1045290204
3250956547,3918837947
3250956547,1882505364
3250956547,2102989649
3894265637,2899815841
3894265637,1631982666
3894265637,3582891292
3894265637,733754889
3894265637,3422733142
4133194946,49529330
4133194946,2006900615
4133194946,4045949946
4133194946,139955447
4133194946,3414800519
4133194946,3038153048
588123336,2876592106
588123336,3175954810
588123336,3048231630
588123336,1712739043
588123336,479641763
588123336,139955447
1045290204,3250956547
1045290204,1260755835
1045290204,2757763156
1045290204,1261660718
1045290204,3329886633
3621663610,2180652344
3621663610,110451054
3621663610,1712739043
3621663610,479641763
3621663610,4116127152
4045949946,4133194946
4045949946,1239602063
4045949946,2840057345
4045949946,3756477707
4045949946,2666491780
1631982666,3894265637
1631982666,3166788831
1631982666,2840057345
1631982666,3756477707
1631982666,2666491780
3175954810,2713562140
3175954810,588123336
3175954810,479641763
3175954810,2652036969
3175954810,3756477707
1260755835,1045290204
1260755835,2996270911
1260755835,3609150543
1260755835,1870287764
1260755835,2840057345
3166788831,1631982666
3166788831,4122503127
3166788831,2840057345
3166788831,3756477707
3166788831,2666491780
2917644529,3179233622
2917644529,8326973
2917644529,1572713241
2917644529,236904083
2917644529,1480089392
2917644529,3054064801
2917644529,3040155435
2917644529,1712739043
2917644529,3918837947
2917644529,139955447
756432706,360676283
756432706,1840001184
756432706,1884553545
756432706,1712739043
756432706,1882505364
1752636413,3498252051
1752636413,3568682938
1752636413,1224803863
1752636413,3609150543
1752636413,288606514
4122503127,3166788831
4122503127,4192663846
4122503127,2751830803
4122503127,851989733
4122503127,3367456016
4192663846,4122503127
4192663846,3920193581
4192663846,3007230520
4192663846,208000034
4192663846,454878321
3920193581,4192663846
3920193581,244713256
3920193581,252656594
3920193581,3171183710
3920193581,605464315
3005091818,2883658765
3005091818,3315054195
3005091818,1611811887
3005091818,1224803863
1831857131,702148650
1831857131,2930910593
1831857131,1712739043
1831857131,3918837947
1831857131,1261660718
3730824947,2840057345
3730824947,598684574
1611811887,46063434
1611811887,2070554779
1611811887,1924188091
1611811887,2094431796
1611811887,3422733142
1611811887,1830331290
1611811887,3304622122
1611811887,3005091818
1611811887,3889336615
3372872983,1210236952
3372872983,309386215
3372872983,1712739043
3372872983,4116127152
3372872983,598684574
309386215,3372872983
309386215,189391145
309386215,372579833
309386215,306241150
309386215,1403935628
189391145,309386215
189391145,3605505661
189391145,2727837920
189391145,3151521733
189391145,3848840347
902348985,1477988522
902348985,1830331290
902348985,3031348305
902348985,3948592594
902348985,922903292
902348985,2533483813
902348985,12902757
902348985,1265515115
902348985,2157038847
902348985,2117050810
902348985,3971348372
902348985,3152176404
902348985,49529330
902348985,2470604887
902348985,1981033431
902348985,2394798170
902348985,3577812877
902348985,332901735
902348985,597154060
902348985,3268258095
902348985,1566037432
902348985,2289295287
902348985,1001021726
902348985,725861674
902348985,95694581
902348985,1987461164
902348985,3421971983
902348985,3092596823
902348985,3336955908
3183965934,3661236689
3183965934,3753186290
3183965934,821006391
3183965934,35258254
3183965934,970619841
4264418362,4039294823
4264418362,759138450
4264418362,1712739043
4264418362,479641763
4264418362,4116127152
3605505661,189391145
3605505661,1400988741
3605505661,4192384622
3605505661,3335724483
3605505661,817781797
3753186290,3183965934
3753186290,1604351703
3753186290,2840057345
3753186290,3367456016
3753186290,1098625359
759138450,4264418362
759138450,2282000679
759138450,1712739043
759138450,4116127152
759138450,598684574
1400988741,3605505661
1400988741,307743412
1400988741,3772282091
1400988741,1335877024
1400988741,3132037635
2282000679,759138450
2282000679,1801086859
2282000679,1712739043
2282000679,479641763
2282000679,4116127152
1562065368,687826656
1562065368,1349039323
1562065368,1712739043
1562065368,4116127152
1562065368,598684574
1407185651,1693239442
1407185651,902103494
1407185651,790256150
1407185651,2653221690
1835428901,639114863
1835428901,3187074840
1835428901,1712739043
1835428901,479641763
1835428901,4116127152
2748098789,3187074840
2748098789,2904144941
2748098789,1712739043
2748098789,4116127152
2748098789,598684574
307743412,1400988741
307743412,2383695687
307743412,1712739043
307743412,1224803863
307743412,3609150543
1801086859,2282000679
1801086859,795746358
1801086859,1884553545
1801086859,1712739043
1801086859,479641763
3718350679,1229941955
3718350679,3546755352
3718350679,372579833
3718350679,306241150
3718350679,3127275388
687826656,3878411371
687826656,1562065368
687826656,1712739043
687826656,4116127152
687826656,598684574
2383695687,307743412
2383695687,3633145476
2383695687,1261660718
2383695687,2265246653
2383695687,257904239
2904144941,2748098789
2904144941,3878411371
2904144941,1884553545
2904144941,1712739043
2904144941,139955447
639114863,2935777555
639114863,1835428901
639114863,2066294351
639114863,2687949360
639114863,3987410584
795746358,1801086859
795746358,4155478852
795746358,2051388963
795746358,1595475978
795746358,1709453737
3546755352,3718350679
3546755352,214758025
3878411371,2904144941
3878411371,687826656
3878411371,1712739043
3878411371,4116127152
3878411371,598684574
2935777555,1383498239
2935777555,639114863
2935777555,1566037432
2935777555,2051388963
2935777555,1595475978
4155478852,795746358
4155478852,2177960290
4155478852,1712739043
4155478852,4116127152
4155478852,598684574
214758025,3546755352
214758025,2530690362
214758025,1712739043
214758025,4116127152
214758025,598684574
3021113464,3485225160
3021113464,1830331290
3021113464,253948977
3021113464,3698331843
3021113464,377074810
3021113464,3826681845
3021113464,1999991405
3021113464,2017390734
3021113464,156928253
3021113464,1598674324
3021113464,3714299721
3021113464,3498252051
3021113464,3277154791
3021113464,1604351703
3021113464,1135634443
3021113464,361830566
3021113464,1566037432
3021113464,35258254
3021113464,1477988522
3021113464,589660424
3021113464,1308501191
3021113464,1198067216
3021113464,206624505
3021113464,437751529
3021113464,3725880719
3021113464,3152176404
3021113464,1023939629
3021113464,2164489890
3021113464,3079661933
3021113464,3371469078
3021113464,169528465
3021113464,3606697614
3021113464,970619841
3021113464,2595290739
3021113464,1586995263
3021113464,317690204
3021113464,2805515457
3021113464,2070554779
3021113464,922903292
3021113464,49529330
3021113464,1415842121
3021113464,3947704488
3021113464,1229941955
3021113464,1285901905
3021113464,4075478191
3021113464,2018780401
3021113464,1383498239
3021113464,1801086859
3021113464,764969852
3021113464,2260658060
3021113464,3187074840
3021113464,402501669
3021113464,1994084008
3021113464,1310985331
3021113464,1993398039
3021113464,545930069
3021113464,984853388
3021113464,3971211814
253948977,1830331290
253948977,3407396608
253948977,598684574
253948977,2320289840
253948977,851989733
253948977,369128830
253948977,2066294351
253948977,2389918261
1383498239,2177960290
1383498239,2935777555
1383498239,605464315
1383498239,372579833
1383498239,306241150
2177960290,4155478852
2177960290,1383498239
2177960290,1712739043
2177960290,479641763
2177960290,4116127152
1438222072,3074302557
1438222072,1693239442
1438222072,3582891292
1438222072,733754889
1438222072,3422733142
2530690362,1308501191
2530690362,214758025
2530690362,1430572403
2530690362,31882703
2530690362,2390176340
3276406483,1544396404
3276406483,589660424
3276406483,1712739043
3276406483,1224803863
3276406483,3609150543
890465833,589660424
890465833,4075478191
890465833,372579833
890465833,306241150
890465833,2406688197
1430572403,2530690362
1430572403,4185656555
1430572403,37998563
1430572403,372579833
1430572403,2727825330
1544396404,2652080360
1544396404,3276406483
1544396404,1224803863
1544396404,3609150543
1544396404,288606514
4185656555,1430572403
4185656555,3442275654
4185656555,1882505364
4185656555,4200737503
4185656555,748005633
2652080360,1124568913
2652080360,1544396404
2652080360,1712739043
2652080360,4116127152
2652080360,598684574
3442275654,4185656555
3442275654,691275177
3442275654,257904239
3442275654,2000782847
3442275654,3601612082
691275177,3442275654
691275177,2533316602
691275177,2840057345
691275177,3756477707
691275177,2666491780
1124568913,3882781507
1124568913,2876592106
1124568913,1598674324
1124568913,2533316602
1124568913,2652080360
1124568913,1267796678
1124568913,1215793437
1124568913,3151521733
890908281,3445992829
1556458971,3445992829
3992481913,2320289840
3992481913,3445992829
1206214410,3445992829
4285438002,1604351703
4285438002,3445992829
3633948227,3445992829
2704650977,598684574
2704650977,981014442
2533316602,691275177
2533316602,1124568913
2533316602,185497605
2533316602,2895474838
2533316602,706034299
1220170850,1358349033
1220170850,3007230520
1220170850,3552346691
1220170850,353881925
3936744309,2077624307
